715;191;70;175;b_turcpine;x;
716;249;244;217;b_aubresen;x;
717;199;215;100;b_grifonsour;x;
718;5;195;128;b_terosa;x;
719;196;199;101;b_virada_castle;x;
720;91;208;63;b_dacion;x;
721;64;208;36;b_belcaire_overlook;x;
722;233;168;128;b_rivrui;x;
723;116;208;249;b_vicevra;x;
724;245;124;1;b_tour_d_beros;x;
725;89;181;249;b_beroswood;x;
726;89;17;152;b_abraval_overlook;x;
727;156;217;136;b_istrans_dive;x;
728;9;132;195;b_jadisvan;x;
729;9;105;168;b_penjavan;x;
730;35;127;195;b_mont_seche;x;
731;35;127;168;b_nerahall;x;
732;8;191;71;b_amperas_view;x;
733;35;100;168;b_vigali;x;
734;43;71;78;b_bevalis;x;
735;70;98;105;b_vinac;x;
736;205;215;195;b_pinsalo;x;
737;252;161;221;b_boscal;x;
738;8;100;141;b_davdala;x;
739;164;43;175;b_discis;x;
740;8;73;141;b_fustend;x;
741;89;154;222;b_pedreval;x;
742;62;218;125;b_brecaval;x;
743;237;105;141;b_legebere;x;
744;62;154;195;b_gostila;x;
745;129;217;109;b_bosquetuc_tower;x;
746;181;162;249;b_sausetre_house;x;
747;181;189;21;b_vixenvalle;x;
748;35;191;98;b_font_seche;x;
749;64;54;151;b_rocavale;x;
750;154;135;222;b_vinhacle;x;
751;76;178;176;b_fernferis;x;
752;21;244;244;b_beucosc;x;
753;103;205;176;b_polieser;x;
754;116;208;21;b_hillmine;x;
755;143;208;21;b_silksonne;x;
756;143;235;21;b_isals_pass;x;
757;116;17;179;b_tower_of_isal;x;
758;116;44;206;b_isals_slope;x;
759;36;159;222;b_pools_of_the_singer;x;
760;63;159;222;b_cret_de_lausi;x;
761;183;16;163;b_milkhill;x;
762;183;244;163;b_falseburrow;x;
763;195;190;190;b_castle_fallshore;x;
764;231;251;127;b_eceton;x;
765;195;190;163;b_quasonne;x;
766;206;114;74;b_vilriel;x;
767;179;114;47;b_tavus;x;
768;168;163;163;b_ralsruin;x;
769;73;81;168;b_forekyr;x;
770;204;251;100;b_umberwood;x;
771;49;124;122;b_stabtree;x;
772;100;108;168;b_streamjoin_inn;x;
773;156;24;87;b_nerebois;x;
774;37;0;97;b_dorpann;x;
775;49;151;149;b_velfore;x;
776;231;23;154;b_pailloin;x;
777;127;135;222;b_savo_overlook;x;
778;37;27;97;b_savos_run;x;
779;64;27;124;b_chalmoux;x;
780;183;51;114;b_bixtour;x;
781;236;137;44;b_ruionn;x;
782;48;43;16;b_castle_calion;x;
783;32;222;182;b_chamvier;x;
784;223;253;155;b_verfield;x;
785;59;249;182;b_pont_calos;x;
786;48;43;43;b_calsedge;x;
787;196;226;101;b_riversong;x;
788;226;242;127;b_kiseran;x;
789;226;14;127;b_alouette;x;
790;32;195;155;b_flitspring;x;
791;48;16;16;b_iasfel;x;
792;57;104;208;b_nalette;x;
793;91;235;63;b_caluire;x;
794;91;235;90;b_grelcuon;x;
795;118;7;90;b_frontalie;x;
796;118;7;117;b_montmonfore;x;
797;250;25;155;b_gantes;x;
798;145;34;117;b_montmonfore_hold;x;
799;29;127;184;b_avrils_point;x;
800;188;244;142;b_orrac;x;
801;45;85;237;b_foranthony;x;
802;156;226;14;b_scellas_spring;x;
803;183;226;14;b_palosa;x;
804;215;43;169;b_firstshade_inn;x;
805;215;16;169;b_castle_vanelt;x;
806;83;154;211;b_tazonel;x;
807;129;199;215;b_ferau_tower;x;
808;40;35;69;b_ixels_crossing;x;
809;40;62;69;b_cauda;x;
810;111;131;7;b_thornblood_stronghold;x;
811;184;31;2;b_absolution;x;
812;111;158;7;b_west_thornbridge;x;
813;25;68;181;b_thorndeep;x;
814;7;243;75;b_thorncane;x;
815;210;43;190;b_glyphspring;x;
816;7;15;75;b_runningrose_castle;x;
817;84;131;7;b_shroudpetal_hold;x;
818;235;216;48;b_briarclimb;x;
819;208;216;21;b_briarval;x;
820;130;232;230;b_briars_edge;x;
821;75;43;43;b_rosewall;x;
822;25;41;181;b_inn_at_rosewall;x;
823;86;249;209;b_thornpoint;x;
824;86;21;209;b_thornswater;x;
825;76;220;48;b_dragonsfall;x;
826;6;1;1;b_eldersnag;x;
827;103;247;102;b_lakewood_castle;x;
828;9;220;96;kalian_ridge;x;
829;55;103;76;lake_kalikon;x;
830;136;204;225;ligeian_lakes;x;
831;217;30;78;lake_orphos;x;
832;15;44;112;strait_of_the_restless_grave;x;
833;19;29;237;tallendrian_coast;x;
834;3;6;120;morin_expanse;x;
835;32;55;227;bay_of_merath;x;
836;16;112;227;sea_of_merath;x;
837;5;28;173;sea_of_merath;x;
838;9;48;254;the_tombwaters;x;
839;19;163;246;bay_of_vedonix;x;
840;62;247;236;coast_of_the_betrayer;x;
841;11;127;235;currents_of_calmir;x;
842;1;124;212;sailors_reach;x;
843;169;34;187;lake_valexios;x;
844;16;137;118;the_icemouth;x;
845;193;126;18;b_palace_of_the_aegead;x;
846;102;2;97;b_lower_kaliopolis;x;
847;232;21;35;b_upper_kaliopolis;x;
848;232;249;35;b_fields_of_the_spartoi;x;
849;29;65;175;b_lygeras;x;
850;79;4;126;b_zephyrs_cliff;x;
851;79;232;99;b_argedian_forest;x;
852;29;38;175;b_shrine_of_medea;x;
853;56;92;202;b_berins_passage;x;
854;9;193;69;b_fields_of_kaelos;x;
855;106;31;153;b_barakros;x;
856;49;169;67;b_eginas_folly;x;
857;102;29;97;b_kalians_prow;x;
858;4;48;62;b_metena;x;
859;220;153;72;b_pamina;x;
860;76;196;94;b_photonis;x;
861;133;58;153;b_eberos_cliffs;x;
862;83;130;103;b_serins_line;x;
863;82;103;103;b_kalicons_wash;x;
864;194;159;150;b_isle_of_deros;x;
865;113;97;98;b_castle_knostheos;x;
866;140;97;98;b_knosthelikon;x;
867;138;169;235;b_cherions_rocks;x;
868;2;91;143;b_polyphors_call;x;
869;113;97;71;b_phyrigia;x;
870;113;70;71;b_port_delas;x;
871;2;64;116;b_temple_of_armenika;x;
872;2;91;116;b_fort_kalikori;x;
873;230;37;89;b_fort_lithohaem;x;
874;86;70;44;b_haemopolis;x;
875;230;64;89;b_sybils_edge;x;
876;250;115;13;b_idosia;x;
877;52;232;99;b_cnaidasos;x;
878;28;76;49;b_naxemera;x;
879;22;142;13;b_shrampklion;x;
880;139;72;246;b_akelon;x;
881;178;222;236;b_akelonopolis;x;
882;205;222;8;b_erytrianos;x;
883;166;72;246;b_idycona;x;
884;136;204;252;b_myderos;x;
885;163;231;252;b_maras_point;x;
886;166;99;246;b_oenstis;x;
887;54;139;137;b_dorians_split;x;
888;129;178;29;b_thermia;x;
889;19;219;195;b_tylissikon;x;
890;167;67;31;b_mothers_point;x;
891;202;223;223;b_castle_heranio;x;
892;175;223;223;b_valexiopolis;x;
893;226;151;18;b_nisothi;x;
894;129;58;189;b_zorathos;x;
895;57;88;127;b_myriae;x;
896;32;244;245;b_maliskopian;x;
897;48;235;40;b_sirens_shore;x;
898;210;166;42;b_actikon_stronghold;x;
899;2;11;148;b_averianis;x;
900;48;203;43;b_vasenia;x;
901;48;230;70;b_caresikon;x;
902;210;139;15;b_dymox_overlook;x;
903;52;205;72;b_megeras_pillar;x;
904;52;232;72;b_iocolus;x;
905;203;239;94;b_fortress_telemakion;x;
906;151;168;209;b_etrelopis;x;
907;249;149;244;b_barepoint;x;
908;151;195;209;b_eikelons_ward;x;
909;112;18;192;b_eyes_of_emris;x;
910;249;176;16;b_karkala;x;
911;21;203;16;b_cymyrdon;x;
912;230;11;121;b_temple_of_the_wayward;x;
913;178;195;236;b_grove_of_diocles;x;
914;112;45;219;b_demosthenes;x;
915;156;56;151;b_pyrokestia_stronghold;x;
916;83;119;1;b_pyrokestia;x;
917;31;75;116;b_prosopon;x;
918;58;75;116;b_daesos;x;
919;4;48;89;b_apeiros;x;
920;83;92;229;b_tosti;x;
921;244;57;78;b_marvo_spathi_fortress;x;
922;183;115;148;b_orenes;x;
923;183;88;148;b_spire_of_ilbrya;x;
924;247;153;72;b_argestias;x;
925;16;57;105;b_nkalmos_castle;x;
926;162;19;17;b_lefanti;x;
927;16;84;105;b_shrine_of_the_cliffmother;x;
928;237;31;164;b_akrikon_keep;x;
929;162;19;245;b_vasedonia;x;
930;154;72;48;b_alelas_field;x;
931;127;72;48;b_keparis;x;
932;154;99;75;b_kagalos;x;
933;9;58;191;b_phasadas_inn;x;
934;135;247;218;b_castle_of_tears;x;
935;210;4;137;b_maras_lament;x;
936;108;220;218;b_drowned_peace;x;
937;217;3;51;b_kathagro;x;
938;156;88;121;b_fields_of_kathagro;x;
939;127;45;21;b_chioneskos_bay;x;
940;237;31;137;b_imaniki;x;
941;96;11;253;b_aurentian_palace;x;
942;220;61;176;b_aurentium;x;
943;96;11;226;b_blackgate;x;
944;113;22;225;b_aurents_field;x;
945;246;145;105;dera_abyss;x;
946;160;172;21;the_descent;x;
947;76;106;8;mt_caldaroz;x;
948;68;253;14;glass_mountains;x;
949;45;215;175;b_kinshala;x;
950;45;215;202;b_point_ashcall;x;
951;45;188;175;b_takesta_shore;x;
952;137;254;90;b_brava;x;
953;65;122;92;b_uncasti;x;
954;38;95;92;b_nyama_tower;x;
955;35;199;120;b_hanayera;x;
956;142;238;98;b_ogasti;x;
957;57;167;99;b_zalarun;x;
958;84;194;99;b_ulthandi;x;
959;30;140;72;b_ain_sijin;x;
960;39;225;19;b_ritha;x;
961;66;225;46;b_njeda;x;
962;16;228;112;b_ain_ruan;x;
963;202;42;172;b_tajefan;x;
964;212;221;210;b_zafi;x;
965;76;23;139;b_hasran;x;
966;122;52;41;b_zana_tower;x;
967;95;25;41;b_brana;x;
968;110;200;63;b_kedos_walk;x;
969;185;194;183;b_fihar;x;
970;122;25;41;shadarana_lakes;x;
971;202;15;145;b_kelad;x;
972;175;15;118;b_regala;x;
973;244;201;85;b_odana;x;
974;98;241;94;b_herza;x;
975;131;178;11;b_herza_castle;x;
976;49;251;112;b_abona;x;
977;98;214;67;b_mysca;x;
978;117;48;97;b_luscarum_tower;x;
979;108;218;150;b_castle_venos;x;
980;108;218;123;b_porforus;x;
981;144;75;124;b_caloconae;x;
982;162;17;204;b_tornacim;x;
983;171;75;151;b_mediolaeum;x;
984;171;102;151;b_brigani;x;
985;189;44;231;b_tetoranga;x;
986;140;49;252;b_alyum_asta;x;
987;150;65;25;b_giralla;x;
988;143;200;197;b_tyrastirum;x;
989;123;38;25;b_ilerda;x;
990;170;200;197;b_temple_of_exiles;x;
991;143;200;170;b_princes_tower;x;
992;140;22;225;lake_aurenti;x;
993;89;71;87;b_moritanum;x;
994;254;157;173;b_calcus;x;
995;227;157;173;b_baysir;x;
996;14;104;222;b_cerinero;x;
997;215;77;195;b_ostera;x;
998;242;77;195;b_malegara;x;
999;150;65;52;b_stasa;x;
1000;33;251;202;north_icecap;x;
1001;57;242;74;south_icecap;x;
1002;37;59;199;the_ruin;x;
1003;189;198;120;fjord_of_vanos;x;
1004;46;242;252;tridents_deep;x;
1005;8;23;151;kirith_weft;x;
1006;0;61;235;edrirs_folly;x;
1007;9;223;222;amotan_reef;x;
1008;156;80;30;seahorse_bay;x;
1009;24;85;130;lake_brenval;x;
1010;14;169;237;central_dynbrim;x;
1011;122;130;152;north_dynbrim;x;
1012;41;196;237;south_dynbrim;x;
1013;235;103;218;b_house_of_crowns;x;
1014;128;37;240;b_fana_district;x;
1015;155;37;240;b_ashor_district;x;
1016;159;90;166;b_port_ankali;x;
1017;138;53;13;b_temple_of_thinkers;x;
1018;128;10;213;b_tower_of_kafel;x;
1019;7;130;245;b_orda;x;
1020;155;64;12;b_van_geso;x;
1021;182;64;12;b_kaful;x;
1022;182;91;12;b_altir_nev;x;
1023;203;65;156;b_keyam_al;x;
1024;188;118;107;b_seja_ax;x;
1025;185;215;212;b_van_naija;x;
1026;215;118;134;b_hameri;x;
1027;230;92;183;b_tizche;x;
1028;229;118;164;b_tor_kalad;x;
1029;163;40;92;b_naidera_stronghold;x;
1030;181;120;89;b_tavilash;x;
1031;154;120;62;b_badis_ax;x;
1032;163;40;65;b_port_karim;x;
1033;104;161;131;b_tor_ixzi;x;
1034;109;241;11;b_tor_barazad;x;
1035;136;241;38;b_zadaki;x;
1036;136;13;38;b_n_shalo;x;
1037;136;13;65;b_daemir;x;
1038;154;93;62;b_sahilas;x;
1039;96;206;138;b_difatan;x;
1040;78;9;85;b_sanav;x;
1041;105;9;85;b_gal_fasi;x;
1042;74;238;159;b_mel_shani;x;
1043;74;238;186;b_ban_uxil;x;
1044;105;36;112;b_ansi_kaz;x;
1045;132;36;112;b_mafiza;x;
1046;208;49;164;b_ilan_mag;x;
1047;209;91;39;b_zalif;x;
1048;209;118;66;b_lozandi;x;
1049;88;184;44;b_ukar_tower;x;
1050;236;145;66;b_kolaz;x;
1051;88;211;44;b_zbir_ingla;x;
1052;39;198;19;b_zbir_ingla_tower;x;
1053;8;172;120;b_igazin;x;n
1054;78;9;58;b_deto;x;
1055;154;250;110;b_xoran_tor;x;
1056;20;184;105;b_fedyn;x;
1057;106;199;97;b_kagola;x;
1058;32;121;146;b_desef;x;
1059;32;121;173;b_point_aux;x;
1060;190;232;35;b_iscai;x;
1061;252;183;4;b_sotu;x;
1062;73;196;29;b_fazye;x;
1063;221;130;51;b_coeloz;x;
1064;100;223;83;b_gazti;x;
1065;24;210;31;b_amthe;x;
1066;42;152;84;b_phozi;x;
1067;251;26;23;b_havo;x;
1068;248;130;78;b_noth;x;
1069;231;146;133;b_lwega_tor;x;
1070;251;53;50;b_asko;x;
1071;23;80;50;b_nosko;x;
1072;158;167;156;b_qalezj_torana;x;
1073;148;243;91;b_jifani;x;
1074;190;174;58;b_shrine_of_hafa;x;
1075;190;174;31;b_merfali;x;
1076;250;224;85;b_reza_tor;x;
1077;77;124;212;b_hafan;x;
1078;44;187;13;b_loz;x;
1079;246;161;148;b_tzani;x;
1080;83;200;36;b_giomaz;x;
1081;80;10;26;b_al_virai_redoubt;x;
1082;107;37;26;b_loz_urdesh;x;
1083;95;212;48;b_malims_spire;x;
1084;134;64;80;b_urktash;x;
1085;224;206;222;b_rajis_path;x;
1086;149;11;129;b_irsans_hill;x;
1087;13;108;238;b_kharanin;x;
1088;50;32;48;b_odenzi;x;
1089;40;135;238;b_qovan;x;
1090;50;59;75;b_zalor;x;
1091;77;59;75;b_tower_of_raksis;x;
1092;169;143;232;b_ariquan;x;
1093;169;116;232;b_iskava;x;
1094;67;135;10;b_al_koan;x;
1095;109;93;232;b_darish;x;
1096;169;143;4;b_saridah;x;
1097;218;106;214;b_hatar;x;
1098;142;116;232;b_mizarim;x;
1099;8;144;254;b_qahan;x;
1100;191;79;187;b_darju;x;
1101;55;39;178;b_deyalshir;x;
1102;82;39;178;b_faram;x;
1103;191;52;160;b_al_mahar;x;
1104;164;52;160;b_hanlan;x;
1105;13;81;211;b_jala_rajab;x;
1106;23;32;21;b_kefa;x;
1107;115;62;178;b_koraj;x;
1108;241;81;211;b_annagal;x;
1109;161;91;107;b_kebiza;x;
1110;251;5;249;b_taroul;x;
1111;161;91;80;b_ubari;x;
1112;78;131;190;zarun_lakes;x;
1113;212;147;157;b_strongsand;x;
1114;11;140;74;b_tabris;x;
1115;38;140;101;b_nerun;x;
1116;172;94;7;b_halfan;x;
1117;239;113;74;b_ad_tabli;x;
1118;239;113;47;b_lahara;x;
1119;51;104;136;b_madiq;x;
1120;78;104;163;b_fiozo;x;
1121;58;67;13;b_riayawah;x;
1122;226;121;34;b_morinza;x;
1123;226;148;61;b_lahiban;x;
1124;253;175;61;b_djel;x;
1125;253;148;61;b_natara;x;
1126;112;121;67;b_hadra;x;
1127;50;97;185;b_karabadis;x;
1128;5;62;250;great_bay_of_satilon;x;
1129;189;122;230;redtide_inlet;x;
1130;131;250;194;ashtide_wash;x;
1131;16;116;62;naseronne_cut;x;
1132;32;62;250;ilfan_coast;x;
1133;142;12;113;solime_low_waters;x;
1134;32;89;250;prow_of_caspiril;x;
1135;22;147;221;coast_of_caspiril;x;
1136;186;77;65;morin_inlet;x;
1137;21;164;52;crags_of_ilfan;x;
1138;224;26;251;b_tower_of_anso;x;
1139;225;156;232;b_port_averix;x;
1140;46;169;2;b_avendum;x;
1141;197;254;251;b_jorans_tower;x;
1142;177;92;79;b_yasida;x;
1143;242;104;222;b_afri_ban;x;
1144;197;254;224;b_afri_oren;x;
1145;19;142;230;b_hastrun;x;
1146;194;76;24;b_khelan;x;
1147;19;142;2;b_nesat;x;
1148;66;0;4;b_celathium;x;
1149;127;104;215;b_moudaia;x;
1150;19;213;182;b_qamari;x;
1151;66;27;31;b_vero_island;x;
1152;127;77;215;b_zberan;x;
1153;100;77;215;b_abane;x;
1154;39;0;232;b_qarvali;x;
1155;247;213;182;b_regji;x;
1156;216;71;3;b_bounian;x;
1157;198;129;178;b_genezin;x;
1158;243;98;30;b_senyara;x;
1159;243;71;3;b_ferifasa;x;
1160;220;186;128;bavi_lakes;x;
1161;1;133;185;celat_lakes;x;
1162;220;186;155;b_ain_sefet;x;
1163;189;44;204;b_mosmis;x;
1164;220;159;128;b_bralid;x;
1165;12;228;232;b_kachida;x;
1166;12;201;205;b_aberian;x;
1167;229;106;131;b_oujeur;x;
1168;229;79;131;b_narij;x;
1169;202;79;131;b_tanav;x;
1170;240;201;205;b_ain_theya;x;
1171;202;52;104;b_abissa;x;
1172;77;39;49;b_dhalana;
1173;158;32;221;b_cafra;x;
1174;171;224;28;b_maraq;x;
1175;91;13;154;b_urn_fara;x;
1176;198;224;28;b_takezi;x;
1177;118;40;181;b_echratian;x;
1178;232;241;214;b_harlos;x;
1179;209;63;200;b_ghara;x;
1180;209;90;227;b_qural;x;
1181;178;187;160;b_meran;x;
1182;178;160;133;b_tor_sinra;x;
1183;128;9;146;b_tor_malual;x;
1184;83;226;79;b_bal_echan;x;
1185;155;36;146;b_nef_niana;x;
1186;91;241;154;b_hozana;x;
1187;110;253;106;b_dontou;x;
1188;205;214;187;b_wadasan;x;
1189;182;63;173;b_ber_garlin;x;
1190;137;25;133;b_tzesk;x;
1191;88;35;151;b_senfalin;x;
1192;88;62;178;b_fisifit;x;
1193;9;158;29;tegara;x;
1194;158;93;103;mohna;x;
1195;131;66;76;ghleia;x;
1196;52;194;252;ara_sera;x;
1197;185;59;248;gobezei;x;
1198;99;139;36;halkesa;x;
1199;99;112;36;zafra;x;
1200;242;43;196;halbira;x;
1201;104;39;49;talad;x;
1202;237;104;230;eta_dias;x;
1203;72;85;9;medkran;x;
1204;237;77;187;talman_hai;x;
1205;210;50;187;regheila;x;
1206;72;112;9;shedarif;x;
1207;117;143;202;talan_hai;x;
1208;90;143;202;bengier;x;
1209;124;133;106;aimal;x;
1210;37;214;100;khenar;x;
1211;156;50;176;iso_vysal;x;
1212;144;170;229;quob;x;
1213;144;197;1;mevanza;x;
1214;23;240;250;za_ortol;x;
1215;131;233;194;kaguin;x;
1216;226;113;198;tazan;x;
1217;253;140;198;keda;x;
1218;77;39;22;daganal;x;
1219;74;183;65;ara_errasa;x;
1220;208;182;43;roujel;x;
1221;106;201;76;farbela;x;
1222;29;172;253;telet;x;
1223;89;98;114;bukalon;x;
1224;254;184;200;ad_adami;x;
1225;116;125;114;romali;x;
1226;26;211;200;kosofa;x;
1227;68;158;21;gisluat;x;
1228;53;211;227;mdiza;x;
1229;133;228;76;gadatwa;x;
1230;168;210;220;vandalana;x;
1231;56;199;25;bloodstone;x;
1232;143;152;168;rahulkan;x;
1233;97;106;79;gorana;x;
1234;101;210;92;barref;x;
1235;117;170;229;ikine_halx;x;
1236;97;207;146;castle_arctros;x;
1237;81;137;178;elemins_point;x;
1238;81;137;205;diaris;x;
1239;97;207;173;mausenis;x;
1240;108;137;205;colleme;x;
1241;43;153;119;mont_torsiel;x;
1242;146;88;178;grenne;x;
1243;54;110;151;donjeren_keep;x;
1244;54;110;178;soncole;x;
1245;70;180;146;rochern;x;
1246;146;115;178;tour_d_vasan;x;
1247;95;116;107;adredas_rest;x;
1248;146;115;205;vasan;x;
1249;68;116;80;horizons_watch;x;
1250;191;142;98;courvin;x;
1251;191;142;71;belstream;x;
1252;115;215;241;ezeu;x;
1253;69;99;213;dorins_redoubt;x;
1254;120;30;180;walk_of_hope;x;
1255;96;99;213;poileten;x;
1256;173;115;205;skesons_bend;x;
1257;173;142;205;veiryonne;x;
1258;122;143;134;sceron;x;
1259;95;143;107;borsons_slide;x;
1260;218;142;98;relwenas_break;x;
1261;70;98;132;castle_of_the_curator;x;
1262;245;169;125;naress;x;
1263;241;136;36;jenols;x;
1264;13;136;63;avolium;x;
1265;97;125;159;garamoium;x;
1266;16;17;51;isanmoor_keep;x;
1267;16;44;51;isanmoor;x;
1268;178;188;141;gilvan;x;
1269;43;44;78;argesha;x;
1270;205;188;168;kiersarbor;x;
1271;137;16;148;rilean_keep;x;
1272;43;126;92;duskstone_keep;x;
1273;92;61;151;duskwatch;x;
1274;16;126;92;duskstone;x;
1275;41;89;53;cassyrons_stand;x;
1276;27;56;124;umbral_shrine;x;
1277;16;99;65;dustglyph;x;
1278;65;34;124;scribes_hollow;x;
1279;92;34;124;nights_vigil;x;
1280;39;204;126;kereyes;x;
1281;110;61;17;lyresta_watchtower;x;
1282;137;88;17;rourelle;x;
1283;27;83;151;taulet_tower;x;
1284;66;231;126;guidenal;x;
1285;93;231;153;frenan;x;
1286;164;88;44;erasmun_keep;x;
1287;88;188;214;erasmun;x;
1288;61;188;214;trelshore;x;
1289;41;62;53;oakshade;x;
1290;191;115;71;twilights_fall;x;
1291;88;215;241;wendwalk;x;
1292;41;89;80;tresemane;x;
1293;119;61;151;polonne;x;
1294;60;73;252;bay_of_tereggia;x;
1295;7;19;123;split_of_avarai;x;
1296;242;35;26;castle_etris;x;
1297;110;61;245;firan;x;
1298;14;35;26;zorten;x;
1299;244;99;38;mormel;x;
1300;51;170;185;ilfans_citadel;x;
1301;243;246;105;dustglyph_tower;x;
1302;228;29;97;reneans_wild;x;
1303;243;18;132;beldoran;x;
1304;228;2;70;b_woods_of_idon;x;
1305;38;7;70;b_corinhowe;x;
1306;201;2;43;b_idons_tree;x;
1307;12;150;72;b_lastcastle;x;
1308;189;219;78;b_queens_retreat;x;
1309;252;143;131;b_kirions_call;x;
1310;24;170;158;b_tribunes_keep;x;
1311;30;166;163;b_holy_oak;x;
1312;114;179;31;b_camur;x;
1313;87;179;31;b_eteniens;x;
1314;252;143;158;b_sarles;x;
1315;174;230;43;b_touren_castle;x;
1316;190;45;239;b_steps_of_the_rider;x;
1317;11;208;43;b_tavernier;x;
1318;163;18;239;b_waleren;x;
1319;186;96;18;b_artessas_lament;x;
1320;162;192;51;b_estesmoor;x;
1321;198;89;77;b_lone_trede;x;
1322;162;165;24;b_riders_demise;x;
1323;213;96;18;b_serinals_stand;x;
1324;189;219;51;b_woods_weeping;x;
1325;240;123;45;b_rootrot_inn;x;
1326;215;8;227;b_widemander;x;
1327;11;235;70;b_slen;x;
1328;242;8;254;b_van_isto;x;
1329;71;13;31;b_palace_astachrom;x;
1330;71;40;31;b_nir_astavoux;x;
1331;75;202;104;b_val_astavoux;x;
1332;214;155;138;b_port_restenn;x;
1333;44;241;4;b_temple_of_princes;x;
1334;187;128;138;b_tour_d_astrum;x;
1335;75;202;77;b_tour_d_silverbreath;x;
1336;228;127;87;b_isle_sanguine;x;
1337;147;73;33;b_castle_ejon;x;
1338;147;73;6;b_terzis;x;
1339;196;39;140;b_cardan;x;
1340;87;204;117;b_vilsen;x;
1341;174;73;33;b_field_of_yran;x;
1342;174;100;60;b_quelcrest_castle;x;
1343;201;100;60;b_natein;x;
1344;114;231;144;b_templecross;x;
1345;223;66;167;b_amelieseir;x;
1346;113;74;127;b_jelcrest;x;
1347;113;101;127;b_rosdon;x;
1348;113;101;154;b_athlow;x;
1349;167;155;181;b_castle_sibrica;x;
1350;141;3;171;b_cotiris;x;
1351;141;3;144;b_perina;x;
1352;250;93;194;b_katinris;x;
1353;140;128;181;b_court_of_talecin;x;
1354;140;128;154;b_tacelin;x;
1355;140;101;154;b_galiccain;x;
1356;142;23;4;b_tharan;x;
1357;149;81;52;b_corinskeep;x;
1358;249;86;193;b_sortanin;x;
1359;176;81;79;b_perilance;x;
1360;119;148;20;b_glasstemple;x;
1361;92;148;20;b_aubtanin;x;
1362;165;46;43;b_proudlight_castle;x;
1363;165;73;43;b_songshore;x;
1364;122;54;25;b_arsoix;x;
1365;122;54;52;b_rorhaun;x;
1366;122;27;25;b_telmarais_house;x;
1367;186;77;92;b_tower_of_the_seer;x;
1368;165;73;70;b_teresvin;x;
1369;99;31;57;b_port_balister;x;
1370;92;148;248;b_bandal;x;
1371;115;251;4;b_stonetree;x;
1372;115;251;232;b_auborin;x;
1373;88;224;232;b_erskendale;x;
1374;45;4;30;b_coqulum;x;
1375;45;4;3;b_wending_hollow;x;
1376;138;46;16;b_giants_walk;x;
1377;138;46;43;b_siltstone;x;
1378;159;50;65;b_boupe;x;
1379;123;126;240;b_mengen;x;
1380;132;23;38;b_morinfall_redoubt;x;
1381;147;57;234;b_port_streamfall;x;
1382;147;57;207;b_belincour;x;
1383;147;30;207;b_auscone;x;
1384;68;0;253;b_lotheris;x;
1385;95;0;253;b_ayers_sanctum;x;
1386;222;32;139;b_widowside;x;
1387;111;19;244;b_cair_tenris;x;
1388;222;59;139;b_house_of_the_holy;x;
1389;65;94;221;b_brightstone_keep;x;
1390;38;94;221;b_ashwyndel;x;
1391;95;27;25;b_halentree;x;
1392;84;247;244;b_cinderkeep;x;
1393;195;5;112;b_liars_wall;x;
1394;18;205;231;b_castle_silvertongue;x;
1395;11;67;167;b_focalen;x;
1396;38;67;194;b_caprican;x;
1397;11;67;194;b_resa;x;
1398;68;228;226;b_verne;x;
1399;168;5;85;b_thoreau;x;
1400;42;72;186;b_silentweap_citadel;x;
1401;84;247;217;b_ryal_silera;x;
1402;105;251;239;b_lucerian;x;
1403;169;12;113;b_cenrian_citadel;x;
1404;61;197;178;b_cenrian;x;
1405;86;47;100;b_solime_cathedral;x;
1406;88;224;205;b_tour_d_isel;x;
1407;60;177;63;b_ardent_castle;x;
1408;87;177;90;b_silverdew;x;
1409;169;39;140;b_argentfel;x;
1410;18;232;3;b_tassilan;x;
1411;18;232;231;b_liudal;x;
1412;38;94;194;b_arogast;x;
1413;33;123;36;b_inovan_house;x;
1414;32;20;73;b_inovan;x;
1415;142;240;86;b_inovel;x;
1416;34;170;178;b_avontkeep;x;
1417;59;20;73;b_amagir;x;
1418;59;47;73;b_fulminat;x;
1419;93;19;207;b_broadtide_tower;x;
1420;120;19;234;b_shallowshore;x;
1421;60;150;63;b_delinsand;x;
1422;33;150;63;b_tidetown;x;
1423;52;74;108;b_crownkeep;x;
1424;33;103;146;b_tuffmine;x;
1425;52;248;3;b_palace_of_vispyrin;x;
1426;168;40;170;b_ilfanyra;x;
1427;79;248;3;b_marotal;x;
1428;168;40;197;b_korte;x;
1429;12;193;153;b_forceau;x;
1430;207;42;210;b_anarions_tower;x;
1431;164;133;124;b_isle_d_ysam;x;
1432;79;20;30;b_naseronne_castle;x;
1433;106;20;30;b_naseronneport;x;
1434;195;67;224;b_hawkfield;x;
1435;195;40;197;b_leircross;x;
1436;79;20;3;b_scarseil;x;
1437;180;42;210;b_veauxe;x;
1438;12;166;126;b_lilonne;x;
1439;180;42;183;b_zolishen;x;
1440;25;221;231;b_terionkeep;x;
1441;168;13;170;b_candlehallow;x;
1442;240;166;126;b_terion;x;
1443;141;13;143;b_velbeuron;x;
1444;33;98;205;b_leonpride_tower;x;
1445;204;85;82;b_leonpride;x;
1446;161;66;64;b_aubone;x;
1447;161;93;64;b_einsforth;x;
1448;84;43;69;ironclaw_sepulchre;x;
1449;141;241;143;b_forencet_citadel;x;
1450;114;241;116;b_forencet;x;
